Player,BankIni,BankInc,BankIncBet,TotalGames,TotalBet,TotalB,TotalR,TotalC,TotalK,PreflopVCom,FlopVCom,TurnVCom,RiverVCom,FlopVSim,TurnVSim,RiverVSim
Catul,100.22,-13.0,38.5,7.0,50.0,7.0,5.0,18.0,9.0,0.558414285714,0.672242857143,0.692542857143,0.7933,0.6703043855,0.696620076614,0.916507372186
fishboy,181.92,306.5,182.26,37.0,158.0,45.0,24.0,45.0,78.0,0.555643243243,0.551981081081,0.529048648649,0.520543243243,0.545261919735,0.633258116146,0.726085527768
Ross,100.0,-89.24,313.76,46.0,306.0,93.0,33.0,79.0,60.0,0.541108695652,0.593247826087,0.63752826087,0.646667391304,0.617013854039,0.753739162885,0.858268800828
ftp,116.7,-40.5,41.0,15.0,86.0,27.0,2.0,30.0,27.0,0.53364,0.56848,0.602606666667,0.56792,0.568443992993,0.68768604878,0.791620289147
flower,132.14,-8.5,113.5,10.0,71.0,16.0,6.0,25.0,12.0,0.612,0.7156,0.72172,0.77857,0.63166081817,0.76771050729,0.8958185582
devildog,148.6,-109.62,356.98,55.0,377.0,91.0,43.0,98.0,72.0,0.58138,0.651003636364,0.678336363636,0.682187272727,0.641226217758,0.78337264276,0.879822509418
rvrmo,112.2,-33.0,118.5,22.0,138.0,29.0,25.0,30.0,34.0,0.530740909091,0.577963636364,0.565090909091,0.548877272727,0.6042324972,0.679970169882,0.786476968405
ftn,150.3,-62.52,406.48,57.0,357.0,91.0,65.0,74.0,88.0,0.533289473684,0.568928070175,0.557226315789,0.626740350877,0.526676325054,0.645544412095,0.815956247544
Shark1,226.92,22.9,44.5,9.0,52.0,15.0,3.0,18.0,10.0,0.6118,0.665366666667,0.693488888889,0.7046,0.661151811156,0.781888823889,0.905788982256
CallCold,437.8,-326.2,396.24,45.0,270.0,55.0,23.0,88.0,63.0,0.580166666667,0.689702222222,0.713595555556,0.700473333333,0.672549703656,0.802558502044,0.84062157342
pug,130.8,0.0,41.5,5.0,34.0,11.0,4.0,8.0,5.0,0.61902,0.72652,0.7329,0.74494,0.73985902054,0.74031212486,0.8261719303
AssWhole,428.4,-3.0,13.0,2.0,9.0,2.0,1.0,3.0,6.0,0.60605,0.54925,0.6166,0.5972,0.53487933635,0.7510989011,0.75112352635
black29,695.24,-164.3,58.0,12.0,60.0,7.0,4.0,31.0,24.0,0.515208333333,0.518783333333,0.515875,0.483416666667,0.546040210958,0.637229122425,0.728106242508
NoCanFold,159.58,37.22,146.0,11.0,84.0,14.0,12.0,24.0,12.0,0.604745454545,0.669663636364,0.6683,0.689609090909,0.729343135873,0.805711795209,0.857579850136
alterego,317.14,-2.5,17.5,3.0,21.0,2.0,3.0,7.0,3.0,0.6115,0.823033333333,0.787833333333,0.6618,0.893964252333,0.892364638133,0.892653471633
GZA,132.4,14.0,209.0,42.0,255.0,80.0,45.0,39.0,59.0,0.564314285714,0.579845238095,0.605447619048,0.596383333333,0.618633020974,0.749929385669,0.836693413629
Big_Slick,191.34,882.56,471.0,104.0,665.0,157.0,107.0,160.0,174.0,0.559975,0.561909615385,0.551140384615,0.537572115385,0.567013221712,0.673779119638,0.782924823035
Rambler,215.0,1024.2,869.0,155.0,896.0,237.0,102.0,272.0,268.0,0.570641935484,0.639241935484,0.649827096774,0.648491612903,0.635052532175,0.739324903659,0.828832905366
bezerk,155.74,375.0,996.5,122.0,747.0,217.0,114.0,154.0,202.0,0.575407377049,0.621092622951,0.623764754098,0.639295081967,0.606862420253,0.707757809933,0.800292954507
Tar_Baby,430.68,1896.12,1956.04,255.0,1394.0,345.0,166.0,415.0,455.0,0.566049411765,0.63675254902,0.636388235294,0.628404705882,0.644754456836,0.744336980644,0.826617431288
vliegtuie,186.1,-21.5,23.5,6.0,35.0,11.0,5.0,6.0,9.0,0.620416666667,0.65525,0.64355,0.595116666667,0.739506058833,0.7532266753,0.799554693683
Oklahoma,253.58,36.22,171.5,30.0,153.0,42.0,12.0,56.0,58.0,0.55283,0.581036666667,0.535153333333,0.612653333333,0.540448948807,0.59727896287,0.77058336155
TresEquis,566.7,-389.22,947.98,110.0,876.0,220.0,111.0,203.0,112.0,0.604756363636,0.663359090909,0.666561818182,0.664142727273,0.664913140084,0.757120155753,0.838112412801
Sooted,396.16,83.26,377.76,77.0,457.0,114.0,65.0,130.0,129.0,0.559779220779,0.581475324675,0.591757142857,0.605707792208,0.583852961768,0.691218260529,0.81433977187
ay2k,171.3,1552.42,1329.24,120.0,1086.0,196.0,223.0,190.0,133.0,0.53681,0.607246666667,0.626476666667,0.652625,0.614873494265,0.738054818078,0.844587944148
Jacks,126.7,-83.7,104.5,22.0,242.0,35.0,43.0,44.0,21.0,0.573086363636,0.637863636364,0.675572727273,0.676340909091,0.716757262341,0.823536075268,0.892145442086
Uffe,184.1,19.0,88.0,14.0,99.0,22.0,9.0,33.0,14.0,0.625278571429,0.597871428571,0.626178571429,0.669835714286,0.593246309507,0.705450531857,0.815007651414
DrMax,799.8,0.0,24.5,1.0,7.0,0.0,1.0,3.0,1.0,0.6531,0.5706,0.8209,0.8273,0.4835164835,0.9712669683,0.9712669683
bugzy,157.46,-51.58,621.24,75.0,533.0,112.0,53.0,174.0,88.0,0.607282666667,0.656526666667,0.697718666667,0.702776,0.676894922072,0.806731964577,0.857996762807
remo1,96.44,-89.5,394.5,58.0,472.0,81.0,57.0,136.0,67.0,0.57019137931,0.590755172414,0.610877586207,0.601344827586,0.5704498643,0.732865433967,0.808356333245
MacD2,349.76,-249.24,862.76,94.0,786.0,138.0,157.0,161.0,125.0,0.526023404255,0.587789361702,0.61920106383,0.625018085106,0.593462872054,0.727138077,0.818105671074
Thanksjim,1140.6,-5.04,29.5,3.0,18.0,6.0,1.0,4.0,6.0,0.647633333333,0.7128,0.7234,0.766466666667,0.7027185233,0.807120797033,0.9448605083
Wobble,368.1,77.26,191.26,24.0,136.0,34.0,17.0,40.0,33.0,0.572670833333,0.580408333333,0.591429166667,0.638625,0.62339711525,0.721631280712,0.846573885958
Dream,148.4,24.5,239.0,49.0,228.0,66.0,20.0,81.0,95.0,0.565946938776,0.582287755102,0.578206122449,0.557336734694,0.550151913192,0.664037600908,0.762772565851
slap03,133.62,365.56,508.5,60.0,408.0,124.0,71.0,71.0,79.0,0.55555,0.612058333333,0.610918333333,0.623431666667,0.608791292158,0.714594485223,0.819737048662
ATM^,513.84,-219.38,207.5,40.0,264.0,48.0,33.0,79.0,61.0,0.5691875,0.6585075,0.6993425,0.6796,0.64190994668,0.819490892518,0.908332823515
Locust,268.5,-126.24,438.26,44.0,315.0,61.0,43.0,78.0,60.0,0.572993181818,0.641906818182,0.672652272727,0.674781818182,0.657252376473,0.764646015748,0.846754261148
Bugs,99.6,72.66,168.5,23.0,140.0,39.0,8.0,52.0,40.0,0.536352173913,0.55447826087,0.557534782609,0.598508695652,0.487329078787,0.619669506596,0.781089626487
mccree,330.12,12.0,31.0,2.0,13.0,1.0,1.0,6.0,0.0,0.64585,0.5604,0.61235,0.8972,0.45809400685,0.6926509065,0.97397170405
NICEBOT,139.94,1261.86,406.76,75.0,516.0,152.0,47.0,132.0,107.0,0.531062666667,0.597050666667,0.604210666667,0.601462666667,0.607673110271,0.706549409512,0.802489134115
everbust,101.24,-88.76,374.74,57.0,410.0,110.0,52.0,87.0,56.0,0.562947368421,0.677675438596,0.6978,0.705250877193,0.689371058821,0.793124510265,0.883815982537
haddock,101.4,717.5,2342.5,312.0,2026.0,530.0,314.0,429.0,468.0,0.58882724359,0.642145192308,0.639420512821,0.6337625,0.654204469016,0.740804069412,0.814150421017
greg,117.44,696.3,1387.68,185.0,1272.0,318.0,226.0,204.0,288.0,0.584437837838,0.620055135135,0.633533513514,0.627091351351,0.595515805076,0.715184645583,0.815396405962
igor,109.2,-80.34,1084.5,116.0,943.0,193.0,82.0,312.0,111.0,0.561637931034,0.653627586207,0.671909482759,0.686195689655,0.667244573562,0.772394624297,0.861519229703
ccv2,213.76,-20.5,230.5,32.0,195.0,44.0,25.0,57.0,51.0,0.60280625,0.60589375,0.616646875,0.599553125,0.574893046153,0.665400523203,0.750243871594
ChrisLinn,85.94,-67.48,1216.74,191.0,1116.0,342.0,98.0,356.0,283.0,0.569345026178,0.596846073298,0.602184816754,0.616473298429,0.605588618853,0.724269133749,0.830867159587
SStudHi,96.84,1413.8,379.5,45.0,276.0,74.0,30.0,75.0,74.0,0.566573333333,0.616786666667,0.614702222222,0.599355555556,0.654414577798,0.7261189091,0.817687946967
philly,1227.94,-868.84,440.74,84.0,469.0,112.0,49.0,168.0,157.0,0.564673809524,0.582532142857,0.571088095238,0.545511904762,0.578967017212,0.671614149318,0.770991981957
BigUnit,121.52,-1.32,73.5,9.0,68.0,17.0,11.0,11.0,5.0,0.479288888889,0.5858,0.672222222222,0.647044444444,0.556283539056,0.788879312389,0.871936253133
Timmy^,105.46,178.52,544.4,64.0,464.0,110.0,59.0,115.0,89.0,0.5780140625,0.68371875,0.6815796875,0.7058390625,0.691884073338,0.782420125498,0.866863686577
DrJ[5],419.4,-8.0,0.0,2.0,15.0,3.0,3.0,2.0,1.0,0.7437,0.83345,0.7908,0.748,0.8980607628,0.89825776465,0.9124519038
farkboy,105.8,22.78,57.5,3.0,23.0,2.0,2.0,9.0,2.0,0.7196,0.691533333333,0.687666666667,0.642433333333,0.7439545049,0.7451000913,0.7648705636
StClaus,263.2,-176.96,115.98,20.0,162.0,32.0,26.0,29.0,23.0,0.55887,0.61302,0.60997,0.556725,0.57332248284,0.737802293985,0.800042247655
RIBBAu,299.98,16.5,70.5,16.0,62.0,24.0,9.0,11.0,36.0,0.55688125,0.58286875,0.623425,0.589325,0.592867050675,0.760213989456,0.82522364715
JohnR,233.96,399.16,1192.24,166.0,1068.0,299.0,138.0,264.0,216.0,0.566864457831,0.604309638554,0.626608433735,0.628060843373,0.580789146056,0.733455170762,0.824292840399
darth,170.94,1822.78,11220.76,1354.0,10360.0,2251.0,1799.0,2116.0,1664.0,0.560008271787,0.610750738552,0.622430059084,0.625454209749,0.607865889509,0.722807182468,0.816384290336
JohnL,108.36,850.78,1852.66,288.0,1565.0,409.0,184.0,460.0,556.0,0.579195833333,0.624903472222,0.64245625,0.625727430556,0.637916950967,0.756389432106,0.839883398602
Harpo,113.42,0.0,8.5,1.0,4.0,2.0,0.0,1.0,3.0,0.3946,0.6404,0.835,0.8924,0.5923892634,0.9939837473,0.9939837473
JohnG,117.26,355.04,1069.76,118.0,804.0,162.0,79.0,271.0,143.0,0.602860169492,0.676331355932,0.675000847458,0.68831440678,0.694330463606,0.772953920812,0.848383055958
BigS1ick,146.38,-78.14,535.86,62.0,522.0,107.0,91.0,98.0,74.0,0.590440322581,0.636124193548,0.63954516129,0.661738709677,0.630020165637,0.753752257731,0.825764797237
kk,994.14,874.46,452.76,63.0,367.0,104.0,42.0,100.0,124.0,0.5362,0.607412698413,0.63363015873,0.612152380952,0.621535415138,0.759032514106,0.849530917367
PatRiley,328.46,-75.2,69.5,24.0,88.0,45.0,7.0,15.0,60.0,0.50845,0.562254166667,0.556183333333,0.5599125,0.605693238837,0.684966743104,0.769975698608
kt,679.72,612.08,1753.64,237.0,1521.0,276.0,72.0,628.0,339.0,0.571420675105,0.611379324895,0.630103375527,0.638571729958,0.613890390631,0.725363024145,0.822406968304
golf,115.54,-69.14,30.5,13.0,91.0,28.0,5.0,29.0,15.0,0.547684615385,0.6092,0.613523076923,0.584838461538,0.611611271723,0.703491929315,0.8684644272
fatal2,261.8,-69.0,931.48,130.0,817.0,163.0,105.0,251.0,220.0,0.545536153846,0.595419230769,0.621266153846,0.612139230769,0.591432060989,0.740753105975,0.822586129126
fatal3,158.0,-5.0,47.5,8.0,53.0,7.0,10.0,16.0,14.0,0.537625,0.5580875,0.5386875,0.5407875,0.4941022563,0.655778657612,0.787910356425
FishBowl,156.18,245.48,556.24,102.0,751.0,193.0,111.0,161.0,116.0,0.5449,0.600193137255,0.597149019608,0.595971568627,0.586307935697,0.690957114368,0.794592331655
TenOfClub,108.12,-1.72,1859.0,306.0,1925.0,525.0,295.0,400.0,462.0,0.559047385621,0.590976143791,0.583801960784,0.581002614379,0.592102754879,0.688545662106,0.785019650141
bdk,329.6,-78.62,234.38,43.0,209.0,29.0,2.0,117.0,86.0,0.566320930233,0.621044186047,0.636169767442,0.608037209302,0.584095167579,0.741505332007,0.815506560409
Tar_Baby3,1684.68,-779.78,234.76,45.0,191.0,53.0,25.0,56.0,96.0,0.601866666667,0.615544444444,0.634855555556,0.6526,0.635667369511,0.742716830327,0.847157760547
exosis,250.6,477.6,26395.92,3467.0,24823.0,6887.0,3197.0,6155.0,4133.0,0.569540207672,0.615320594174,0.626034612057,0.629697980963,0.617240518271,0.726200546669,0.819802230981
Dunk,175.74,-81.6,394.0,75.0,387.0,93.0,28.0,156.0,151.0,0.561484,0.591993333333,0.579049333333,0.573402666667,0.599190486453,0.713057176708,0.811661228593
Reck,678.88,6.5,47.5,5.0,37.0,11.0,4.0,7.0,4.0,0.64974,0.66688,0.70658,0.76,0.69541739774,0.7811226029,0.91352910396
_^vss^_,167.18,508.76,309.24,52.0,360.0,109.0,47.0,81.0,68.0,0.576563461538,0.610561538462,0.633003846154,0.636898076923,0.639015103079,0.736477934371,0.826379760488
condor,236.12,-225.32,1395.48,264.0,1474.0,334.0,131.0,583.0,482.0,0.548364393939,0.566908333333,0.561422727273,0.556302272727,0.535642542277,0.667706861298,0.792305287501
orion1,187.16,-99.9,114.0,22.0,125.0,29.0,14.0,41.0,38.0,0.556572727273,0.658872727273,0.625368181818,0.621481818182,0.696065978836,0.774800059882,0.867982105414
JMike,703.44,22.0,43.0,6.0,21.0,6.0,1.0,8.0,16.0,0.604666666667,0.5701,0.560933333333,0.60295,0.575995782933,0.620034167517,0.695752403533
Zbigniew,247.12,-129.62,5865.42,773.0,5048.0,1380.0,724.0,1032.0,1148.0,0.583128848642,0.637034799483,0.655110737387,0.66120698577,0.638236516619,0.748488575448,0.828416552212
woodside,152.62,-6.82,485.0,64.0,438.0,109.0,55.0,96.0,86.0,0.574453125,0.6465296875,0.6758015625,0.6717984375,0.656265108203,0.793557044211,0.858014576023
TheGiant,243.1,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.4004,0.1811,0.1407,0.0535,0.4635007849,0.467032967,0.4976452119
renaud,117.96,240.02,266.5,38.0,188.0,61.0,24.0,49.0,84.0,0.530881578947,0.584721052632,0.606728947368,0.596163157895,0.585119877911,0.703263572639,0.792561862803
Durak,119.66,1097.58,85.5,6.0,44.0,2.0,4.0,17.0,8.0,0.553783333333,0.6538,0.781,0.717066666667,0.69568699275,0.882521726633,0.8830973415
Breeze,149.86,2.5,34.0,5.0,21.0,7.0,2.0,6.0,11.0,0.57658,0.61364,0.73146,0.79838,0.66730846184,0.84592267674,0.94983932034
Marre,174.0,32.5,114.0,7.0,64.0,9.0,12.0,11.0,17.0,0.560942857143,0.690585714286,0.623628571429,0.642571428571,0.694931324186,0.895996860286,0.906591867514
Freckles,116.22,-18.74,558.76,67.0,476.0,138.0,66.0,105.0,80.0,0.566126865672,0.576994029851,0.575250746269,0.605037313433,0.563862272806,0.693508396475,0.820005596955
_DEATH_,162.22,313.16,986.04,133.0,819.0,189.0,68.0,288.0,204.0,0.569668421053,0.609727067669,0.600162406015,0.61377593985,0.591200120883,0.696050158064,0.797266737814
swingdc,695.78,-47.02,260.5,37.0,205.0,46.0,17.0,78.0,65.0,0.545002702703,0.651462162162,0.668191891892,0.69357027027,0.67199943387,0.779168528122,0.840977212095
bagTHIS,103.48,112.32,951.42,124.0,802.0,237.0,76.0,250.0,146.0,0.55577983871,0.617795967742,0.658028225806,0.681394354839,0.620004859887,0.761552971068,0.840652942319
Chuck-o,168.84,-2.1,66.5,11.0,89.0,25.0,6.0,25.0,9.0,0.596763636364,0.6739,0.666309090909,0.677190909091,0.676599311064,0.754638358836,0.851140701045
ZorrA,292.8,-5.22,295.0,29.0,293.0,67.0,72.0,43.0,34.0,0.529165517241,0.584034482759,0.588224137931,0.59855862069,0.585436243455,0.698615321455,0.82730532531
kardking,993.76,-687.28,519.68,67.0,466.0,119.0,54.0,108.0,87.0,0.544844776119,0.577440298507,0.61756119403,0.598717910448,0.521210906867,0.698140944088,0.789564706478
Bgtom,106.2,-27.74,366.26,65.0,394.0,132.0,50.0,96.0,86.0,0.529952307692,0.566261538462,0.558270769231,0.566292307692,0.560423903286,0.691700354694,0.78572824396
origami,283.64,235.1,129.5,18.0,106.0,15.0,14.0,35.0,22.0,0.579283333333,0.657538888889,0.637466666667,0.681477777778,0.626901679472,0.7541875297,0.870438645528
sej,164.52,189.7,115.0,16.0,88.0,19.0,11.0,24.0,30.0,0.51668125,0.57631875,0.57240625,0.553925,0.567560485731,0.731321158275,0.841783299863
WizOfAZ,433.8,1680.44,1553.02,219.0,1215.0,253.0,94.0,488.0,411.0,0.578789497717,0.62470913242,0.632097716895,0.636433333333,0.625444961968,0.747944154828,0.834426408426
Grzsnk,310.68,113.5,701.0,56.0,451.0,64.0,60.0,133.0,92.0,0.564346428571,0.670267857143,0.6917125,0.685575,0.697356071548,0.790280748289,0.856474176207
Obi,159.5,1312.92,543.5,94.0,468.0,133.0,60.0,119.0,183.0,0.561662765957,0.591327659574,0.601270212766,0.573938297872,0.583857258121,0.699984801614,0.802894987785
Obe,162.82,263.58,117.5,18.0,97.0,15.0,7.0,40.0,29.0,0.575783333333,0.575827777778,0.594294444444,0.604211111111,0.569258045094,0.716867259728,0.812813672478
BlackBart,116.22,2132.6,20443.28,2843.0,16125.0,3737.0,1523.0,5622.0,5167.0,0.588391347168,0.646282764685,0.657290714034,0.660055962012,0.646014085848,0.749034412054,0.834148682606
Bingo97,340.2,-28.0,233.5,33.0,216.0,60.0,23.0,51.0,38.0,0.56436969697,0.641060606061,0.677087878788,0.679493939394,0.662809879206,0.770245860591,0.836442677309
boge_n_2,133.42,-9.5,10.0,5.0,19.0,6.0,3.0,5.0,10.0,0.55014,0.62552,0.55876,0.55254,0.78820605164,0.78869886414,0.84963092928
mytelka,128.62,7.0,42.0,3.0,17.0,1.0,1.0,9.0,6.0,0.559366666667,0.413766666667,0.5339,0.5517,0.409342198433,0.602304511533,0.802684663567
Nakor,775.1,-352.0,361.74,49.0,296.0,79.0,30.0,88.0,68.0,0.579955102041,0.617365306122,0.611944897959,0.622593877551,0.635653774859,0.679143957429,0.794689626245
Mudcat,478.0,-16.5,10.5,4.0,19.0,2.0,2.0,8.0,6.0,0.62505,0.68065,0.7368,0.775375,0.56887870535,0.81812301845,0.918098777975
opal,1218.9,-83.18,91.5,20.0,99.0,25.0,12.0,34.0,44.0,0.57801,0.641815,0.63521,0.61007,0.61657464909,0.66693735186,0.76742614354
bandit,797.72,-162.52,120.5,28.0,144.0,39.0,9.0,65.0,55.0,0.533707142857,0.618639285714,0.588264285714,0.565753571429,0.628987776425,0.689334470043,0.74991936335
bluffalot,193.1,582.3,2474.32,274.0,1918.0,453.0,236.0,510.0,355.0,0.573362408759,0.662260583942,0.692876277372,0.69982919708,0.666005325488,0.801255350539,0.866897216495
annie,188.14,-17.04,163.26,30.0,140.0,45.0,6.0,52.0,53.0,0.582043333333,0.65931,0.654303333333,0.648036666667,0.590852238333,0.689815067053,0.77012280553
perfecdoh,101.2,949.2,4270.54,494.0,3095.0,799.0,462.0,752.0,747.0,0.566383603239,0.633553238866,0.643506275304,0.659389676113,0.629817377745,0.734552223256,0.840829756846
deadman,140.22,595.98,2285.5,292.0,2115.0,470.0,270.0,578.0,365.0,0.583111986301,0.65248869863,0.660582534247,0.657650342466,0.655051758585,0.767031215806,0.839764848246
leob,100.14,-12.56,189.24,33.0,208.0,54.0,19.0,72.0,44.0,0.546687878788,0.599993939394,0.5964,0.619418181818,0.611223265533,0.687410127227,0.791870780952
zander411,152.7,17.94,317.0,38.0,288.0,79.0,41.0,55.0,36.0,0.557997368421,0.563086842105,0.575634210526,0.605163157895,0.566935711526,0.692825126005,0.806571889889
rivrdog,275.78,-9.5,16.0,4.0,20.0,8.0,4.0,3.0,8.0,0.527325,0.54805,0.452475,0.440125,0.326230876975,0.438387277975,0.61218872165
YDB,312.7,-43.0,0.0,5.0,34.0,10.0,5.0,6.0,7.0,0.52278,0.46718,0.5765,0.55918,0.46097269678,0.68388986364,0.75846369318
GWN,124.42,12.5,32.5,2.0,14.0,7.0,1.0,2.0,1.0,0.56265,0.59865,0.64075,0.74495,0.56007479915,0.69297103455,0.83970973005
MacD,315.54,-244.34,3263.26,412.0,3445.0,803.0,754.0,503.0,445.0,0.523330339806,0.563570873786,0.570026456311,0.566232524272,0.565157596833,0.680973193983,0.781141179399
o0m,314.36,-23.0,207.0,19.0,167.0,38.0,36.0,23.0,15.0,0.503057894737,0.577210526316,0.615157894737,0.665231578947,0.647592559289,0.790178176526,0.860255033184
radarset,150.6,25.0,77.0,5.0,38.0,13.0,2.0,13.0,4.0,0.5255,0.82676,0.8571,0.79352,0.72553344414,0.9245520516,0.9245717518
rudeMO,257.2,-19.68,0.0,6.0,38.0,7.0,5.0,13.0,10.0,0.519116666667,0.531316666667,0.5679,0.464383333333,0.48093622065,0.642174305617,0.651335918983
TonyClift,408.6,-2.74,170.26,18.0,125.0,34.0,25.0,12.0,20.0,0.575411111111,0.605777777778,0.57245,0.534522222222,0.536144521911,0.725534658306,0.769879148244
mikeb,702.66,905.58,869.18,115.0,723.0,188.0,83.0,198.0,171.0,0.588729565217,0.645435652174,0.647219130435,0.662604347826,0.641466784037,0.735720288116,0.839380902858
edbarrett,119.62,709.62,1486.02,221.0,1385.0,327.0,118.0,457.0,308.0,0.578620361991,0.641112669683,0.654596832579,0.669063348416,0.642705294788,0.738194287464,0.835920152956
A2k,190.6,76.96,37.5,4.0,37.0,7.0,4.0,11.0,2.0,0.610925,0.642025,0.664225,0.619575,0.6035910518,0.685842413875,0.878414346525
MrX3,107.92,4.76,42.76,3.0,27.0,9.0,3.0,5.0,2.0,0.581633333333,0.698333333333,0.804533333333,0.8685,0.682964467833,0.861541026633,0.940104759833
JDAdverb,140.4,43.2,123.74,21.0,147.0,32.0,13.0,46.0,24.0,0.621166666667,0.641219047619,0.663023809524,0.671219047619,0.621131456243,0.767841935314,0.833096388733
TKChuck,101.98,66.32,101.26,11.0,96.0,20.0,13.0,20.0,10.0,0.553172727273,0.770254545455,0.781763636364,0.741272727273,0.853611374618,0.885304261545,0.904624996845
r001bot,202.14,143.2,926.5,98.0,798.0,179.0,121.0,180.0,111.0,0.564802040816,0.634583673469,0.660768367347,0.649879591837,0.653127652157,0.759974696314,0.830937806833
Classic,112.24,1842.72,374.5,35.0,246.0,35.0,23.0,91.0,53.0,0.581265714286,0.665414285714,0.649208571429,0.679594285714,0.68819726792,0.78104947474,0.886635687243
Hermes,230.54,295.16,3361.74,419.0,3744.0,953.0,758.0,439.0,376.0,0.539560381862,0.572738663484,0.586423150358,0.582846539379,0.586300735641,0.706113401848,0.793988418756
YYZ,258.1,209.52,147.0,28.0,139.0,56.0,24.0,27.0,49.0,0.513407142857,0.539614285714,0.544517857143,0.568271428571,0.520980232743,0.67073692115,0.782080895539
Corvette,108.44,45.18,92.68,8.0,44.0,13.0,2.0,13.0,10.0,0.59785,0.6720375,0.6917625,0.7361125,0.70618785975,0.767823427437,0.891694129575
RMOK,161.14,-21.3,57.5,12.0,65.0,13.0,8.0,21.0,22.0,0.54895,0.609683333333,0.602075,0.561375,0.629573752575,0.683802367108,0.758908691683
zazz,96.8,11.5,33.76,2.0,18.0,3.0,3.0,4.0,2.0,0.6559,0.6859,0.8095,0.6601,0.692441592,0.8978699172,0.9070066488
mssandman,106.84,5.0,33.5,2.0,13.0,1.0,0.0,8.0,2.0,0.61305,0.69275,0.73915,0.75605,0.77560100965,0.8760658109,0.87621356235
mystik,220.76,-136.56,342.0,59.0,442.0,126.0,44.0,124.0,61.0,0.545977966102,0.588849152542,0.620849152542,0.58133559322,0.603790486205,0.734866325931,0.806926349419
Khan,179.14,1004.4,1038.74,119.0,879.0,188.0,101.0,236.0,167.0,0.623799159664,0.686873109244,0.696604201681,0.691780672269,0.704879634467,0.79415673509,0.844907704519
icebear,265.28,-18.74,300.26,41.0,273.0,66.0,41.0,55.0,47.0,0.538953658537,0.539034146341,0.56837804878,0.56333902439,0.574994650773,0.716616918812,0.780481301341
SeanEMac,163.36,-151.76,160.24,48.0,290.0,117.0,50.0,36.0,64.0,0.518525,0.5691625,0.560879166667,0.5087125,0.536637892331,0.65955233055,0.705730168671
helloz,102.84,3.36,125.0,18.0,103.0,28.0,13.0,28.0,29.0,0.6309,0.630822222222,0.588494444444,0.655544444444,0.674531949522,0.729591366456,0.841556366139
ProfeLub,1173.12,-611.4,704.74,130.0,658.0,195.0,71.0,214.0,243.0,0.538903076923,0.588272307692,0.575461538462,0.601710769231,0.575809758812,0.668822614845,0.799427093322
fifthave,117.12,-66.0,197.5,48.0,264.0,71.0,16.0,106.0,85.0,0.558820833333,0.617170833333,0.5995,0.578729166667,0.640061914194,0.693282729754,0.79728509994
jb5,254.8,2.78,163.5,21.0,116.0,25.0,13.0,40.0,36.0,0.580033333333,0.6519,0.662642857143,0.690576190476,0.672216285781,0.763069037138,0.862580984781
Maniac,120.34,-16.54,741.7,76.0,490.0,84.0,45.0,178.0,116.0,0.621425,0.684273684211,0.699275,0.702813157895,0.693904014036,0.789983493399,0.867136510475
