Player,BankIni,BankInc,BankIncBet,TotalGames,TotalBet,TotalB,TotalR,TotalC,TotalK,PreflopVCom,FlopVCom,TurnVCom,RiverVCom,FlopVSim,TurnVSim,RiverVSim
Gunshot,-107.54238842,886.693341375,12750.5354282,1552.65922799,11974.2683957,3231.64234017,2026.33534379,2007.80759952,1782.18697226,-0.0106509036332,-0.0120551453808,-0.0130502519414,-0.0146348650615,-0.0101110667343,-0.00933947605002,-0.0044130753815
drroid,-150.30238842,-25.5866586248,341.975428227,58.6592279855,410.268395657,116.642340169,26.3353437877,124.807599517,43.1869722557,0.00620758885473,-0.0224571316298,-0.00838864143858,-0.0146439474823,-0.02300353321,-0.0181077757541,-0.0116171308202
pokerman1,-200.22238842,-142.306658625,-470.524571773,-67.3407720145,-490.731604343,-107.357659831,-75.6646562123,-115.192400483,-84.8130277443,-0.0180400301929,0.0194650905924,9.24215930076e-06,0.00550843347006,0.0250436588043,0.0124617760358,0.00532080838298
janie,-199.56238842,-136.146658625,-325.524571773,-25.3407720145,-116.731604343,-104.357659831,-84.6646562123,104.807599517,-51.8130277443,0.00686060472775,-0.0281380840108,-0.0251142499042,-0.0139455347839,-0.0409868254237,-0.0237842217458,-0.01451277463
vfu,38.8176115802,-295.166658625,729.215428227,82.6592279855,630.268395657,135.642340169,142.335343788,77.8075995175,174.186972256,0.0035640386647,-0.00643627314556,-0.000354585249597,0.00192797292904,-0.0281054315777,-0.0311945887277,-0.02103972044
seamus,-35.2223884198,330.513341375,-56.2645717732,-2.34077201448,-99.7316043426,-52.3576598311,-42.6646562123,40.8075995175,40.1869722557,0.00889816425156,0.0252816332512,0.0295245447387,0.0157805440851,0.0277493628163,0.00971645238508,0.00728690569776
hedgehog,-166.96238842,-277.326658625,-650.524571773,-74.3407720145,-551.731604343,-158.357659831,-91.6646562123,-95.1924004825,-97.8130277443,0.0039490571087,-0.0250547506774,0.00633682152438,-0.0189943443077,-0.0542389738132,-0.0179866266128,-0.0126775318335
__,966.35761158,981.273341375,2595.47542823,254.659227986,2288.26839566,375.642340169,519.335343788,368.807599517,335.186972256,-0.0221506506835,-0.0183642311969,-0.0132033408133,0.00250052582215,-0.0251058076838,-0.0146412488807,0.00512395152304
Renowned,82.9776115802,-164.106658625,-955.264571773,-128.340772014,-859.731604343,-212.357659831,-113.664656212,-223.192400483,-181.813027744,-0.105645585748,-0.264026179249,-0.286511392761,-0.431976487165,-0.189420374677,-0.129122983611,-0.185429056871
fiafd,-210.04238842,-62.6466586248,-793.524571773,-101.340772014,-726.731604343,-187.357659831,-106.664656212,-161.192400483,-132.813027744,-0.0231748960933,-0.00270031717988,0.0201334348249,0.014801099042,0.0302571780518,0.00852252550451,0.00370332019798
muffin,-2.92238841978,-144.606658625,-952.524571773,-129.340772014,-862.731604343,-214.357659831,-112.664656212,-225.192400483,-186.813027744,0.0292044142516,-0.112976179249,-0.201711392761,-0.0531264871649,0.167994899173,0.056310420539,0.115524401429
Rockhound,-74.6623884198,-193.006658625,-725.104571773,-104.340772014,-713.731604343,-169.357659831,-101.664656212,-180.192400483,-148.813027744,0.0378044142516,-0.00631848694116,0.0130616841617,0.0343312051428,-0.0548363635505,0.0142465979351,0.0238877911444
sludge,-207.72238842,-157.006658625,-651.024571773,-91.3407720145,-594.731604343,-155.357659831,-73.6646562123,-154.192400483,-128.813027744,-0.00362122677408,-0.0134018202745,-0.0432062645562,-0.036913666652,-0.010256934148,-0.0435979353508,-0.0281463509197
Meeee,451.67761158,-73.9666586248,-857.364571773,-112.340772014,-757.731604343,-183.357659831,-101.664656212,-193.192400483,-158.813027744,-0.0221566968596,-0.0290039570266,-0.0334113927613,-0.0986320427204,-0.0646752629497,-0.0286367848832,-0.0677583775154
Sebastian,-169.28238842,88.9133413752,-805.284571773,-105.340772014,-711.731604343,-179.357659831,-104.664656212,-171.192400483,-146.813027744,-0.0293395857484,0.0205478207512,0.0320286072387,-0.00984248716486,0.0237310551325,0.00129513746699,-0.034666551887
gexin,-205.76238842,-110.446658625,-942.524571773,-125.340772014,-826.731604343,-207.357659831,-107.664656212,-217.192400483,-184.813027744,-0.0278555857484,-0.105916179249,-0.0344713927613,-0.101526487165,-0.280620547067,-0.161181807141,-0.196709876911
Ship_It,-195.68238842,-239.606658625,-849.524571773,-106.340772014,-692.731604343,-183.357659831,-84.6646562123,-183.192400483,-151.813027744,-0.0462289190818,-0.0423970125822,-0.0475363927613,-0.0574639871649,-0.0385173211358,-0.000188060311009,-0.000792958862653
coffee,214.93761158,-162.606658625,-823.524571773,-89.3407720145,-720.731604343,-154.357659831,-106.664656212,-171.192400483,-82.8130277443,-0.0699541223338,-0.13229325242,-0.142689441542,-0.139916731067,-0.164742360874,-0.142931433841,-0.0732245597051
prock,-54.5223884198,-384.946658625,2325.43542823,273.659227986,2174.26839566,595.642340169,342.335343788,326.807599517,264.186972256,0.00053683999413,-0.0120568723182,-0.0117888680089,-0.000800002016345,-0.00735567141237,0.000913351160773,-0.00507755319401
SSSnake,-137.66238842,-155.866658625,-889.784571773,-121.340772014,-797.731604343,-206.357659831,-107.664656212,-201.192400483,-178.813027744,0.00897108091822,0.0395238207512,0.0623997183498,0.0768735128351,0.030405675417,0.0382136518834,0.052289363829
KaPloink,-59.6823884198,-259.906658625,-254.784571773,-45.3407720145,-290.731604343,-82.3576598311,-52.6646562123,-53.1924004825,-53.8130277443,-0.00896617398374,0.00293440898645,-0.0108713927613,0.00563115989396,-0.018669780311,-0.0541419006998,-0.0159395144675
Iceman,-167.98238842,1394.05334138,1269.23542823,152.659227986,1262.26839566,307.642340169,233.335343788,242.807599517,182.186972256,0.0287535308593,0.00723972181122,-0.00620679912176,-0.00242896066309,0.0114815027994,-0.0099631220762,-0.00516075767275
Cannoneer,-197.84238842,-180.106658625,-830.524571773,-108.340772014,-723.731604343,-187.357659831,-102.664656212,-171.192400483,-149.813027744,-0.0027910402939,0.0270920025693,0.0452295163296,0.0322098764715,0.0305251559953,0.0359812573663,0.017927233179
lucy,5.19761158022,-125.346658625,-803.264571773,-117.340772014,-752.731604343,-196.357659831,-95.6646562123,-200.192400483,-175.813027744,0.00967364502079,0.111046897674,0.0772116841617,0.11125812822,0.11962682408,0.0149876487775,0.020117747629
_-,-208.32238842,-187.806658625,-568.284571773,-69.3407720145,-435.731604343,-114.357659831,-34.6646562123,-150.192400483,-105.813027744,-0.00870214312549,-0.0334925726915,-0.025696638663,-0.0656527166731,-0.0422162029619,-0.027637704784,-0.0629151837464
DRSivU,-172.30238842,340.713341375,528.975428227,63.6592279855,323.268395657,96.6423401689,61.3353437877,48.8075995175,128.186972256,-0.00276414244948,-0.0155581380117,-0.0159773721428,9.36159279229e-05,-0.0183472289182,-0.0102744093084,0.00178601351252
jvegas2,-19.7023884198,952.253341375,23845.9554282,3264.65922799,22629.2683957,6059.64234017,2751.33534379,5739.80759952,4169.18697226,-0.00892362698555,-0.0127889922091,-0.0099526887849,-0.00300710572156,-0.017510559199,-0.0146485518503,-0.00639756392689
addicted,-171.86238842,-85.3666586248,-740.784571773,-107.340772014,-667.731604343,-187.357659831,-76.6646562123,-191.192400483,-165.813027744,-0.00746949879192,0.0149368642294,0.0202625202821,-0.0125308349909,0.0699243498464,0.0692087069042,0.0163755612768
Burn2,-188.02238842,-47.8666586248,207.815428227,33.6592279855,171.268395657,43.6423401689,2.3353437877,72.8075995175,55.1869722557,0.0237733166906,0.0147573573365,0.00621055845818,0.0064588786888,0.0264637346012,0.00423695509265,0.0109287381065
Tatonka,-37.8823884198,-341.206658625,-252.264571773,-22.3407720145,-57.7316043426,-21.3576598311,36.3353437877,-96.1924004825,-66.8130277443,0.0069775623997,-0.0391734014711,-0.051466022391,-0.0505440797575,-0.0237419879302,-0.0405128529684,-0.0212158359886
Citan,-156.88238842,-188.646658625,-803.524571773,-104.340772014,-685.731604343,-176.357659831,-101.664656212,-168.192400483,-158.813027744,5.68097709874e-07,0.00470843613577,0.0403462995464,0.0658658205274,-0.0329041587121,0.00226810830438,0.0500938652944
slej,-191.08238842,49.6333413752,-288.024571773,-7.34077201448,-201.731604343,-63.3576598311,-51.6646562123,25.8075995175,15.1869722557,-0.0190590003826,-0.0265900003871,-0.0193276529239,-0.0133557554575,-0.0407205320063,-0.0388735630358,-0.0219373187311
ontiltoo,-72.9423884198,-83.4866586248,-460.524571773,-64.3407720145,-458.731604343,-125.357659831,-77.6646562123,-76.1924004825,-93.8130277443,-0.00681528271814,0.036805638933,0.0439734557235,0.0267992704109,0.0205211194074,0.0281483806254,0.0355079018078
Sludge,-113.14238842,-144.606658625,-944.024571773,-129.340772014,-858.731604343,-211.357659831,-112.664656212,-226.192400483,-188.813027744,0.0560044142516,-0.0343761792488,0.0381886072387,0.248373512835,-0.317420805627,0.088101598539,0.168237794429
aida,131.71761158,899.593341375,4612.47542823,646.659227986,3969.26839566,822.642340169,417.335343788,1344.80759952,997.186972256,-0.00110459475745,0.0032751721025,0.00977123272129,0.0132908873525,-0.0153556443351,-0.00225820891197,0.00443518649825
logy,1627.27761158,393.913341375,-456.784571773,-73.3407720145,-477.731604343,-140.357659831,-67.6646562123,-114.192400483,-108.813027744,-0.00835698925722,-0.000414775740075,0.0260938703966,0.0461629865194,-0.0236867465362,0.0145827172741,0.0136130363308
KingTrev,-104.28238842,-328.006658625,-578.764571773,-71.3407720145,-388.731604343,-101.357659831,-52.6646562123,-104.192400483,-120.813027744,-0.0159718569349,-0.00634397585902,-0.0254842741173,-0.0512536058089,-0.0117244723156,-0.0152051609559,-0.0354197702557
DanSal,-195.56238842,-61.1066586248,-704.024571773,-110.340772014,-676.731604343,-168.357659831,-92.6646562123,-187.192400483,-175.813027744,0.0364094142516,-0.00556117924885,-0.00679139276133,-0.0155664871649,-0.0726208279175,-0.049657389686,-0.053990019736
CrAzY,-192.88238842,-158.646658625,-940.524571773,-125.340772014,-827.731604343,-204.357659831,-107.664656212,-219.192400483,-182.813027744,-0.0232555857484,0.0436838207512,-0.0220513927613,0.0198735128351,0.145671816053,0.184711934939,0.112610004889
DirkDiglr,-126.56238842,-192.946658625,-865.864571773,-109.340772014,-731.731604343,-183.357659831,-100.664656212,-184.192400483,-148.813027744,0.00303298568013,-0.00619046496313,-0.029278059428,-0.0514264871649,-0.0239505603751,-0.0537618135277,-0.037441473571
Wart,482.13761158,-374.866658625,-758.764571773,-88.3407720145,-674.731604343,-164.357659831,-103.664656212,-147.192400483,-92.8130277443,-0.00837177622463,-0.0319952268679,0.0192933691434,0.00419017950181,-0.0418020691132,0.0313552552818,0.0189370027171
batfish,-200.34238842,-147.606658625,-922.524571773,-125.340772014,-834.731604343,-208.357659831,-109.664656212,-218.192400483,-182.813027744,0.0453844142516,0.00122382075115,-0.0413913927613,-0.0468864871649,-0.0531126208075,0.020862395099,0.026244997329
Hayabusa,-99.0623884198,-128.506658625,-662.284571773,-93.3407720145,-671.731604343,-188.357659831,-107.664656212,-128.192400483,-120.813027744,0.00796657641372,0.0294238207512,0.0175156342657,0.0251924317541,0.0497879073915,-0.028050995588,-0.0210588285494
Crenzer,219.41761158,-257.906658625,-168.764571773,-23.3407720145,-72.7316043426,-40.3576598311,-12.6646562123,-16.1924004825,-53.8130277443,0.00328011518614,-0.00380047831427,-0.0117842899576,-0.00693489837981,-0.00901831448728,-0.00792713289465,0.0150927406094
smf,480.41761158,-158.106658625,-845.024571773,-108.340772014,-727.731604343,-189.357659831,-93.6646562123,-192.192400483,-155.813027744,-0.0214819493848,-0.0533716337943,-0.0863841200341,-0.104012850801,-0.0842983258593,-0.104223058625,-0.0262870958983
ajc,133.73761158,-141.106658625,-900.524571773,-110.340772014,-709.731604343,-181.357659831,-89.6646562123,-190.192400483,-164.813027744,0.0304494142516,0.00358382075115,0.0123986072387,-0.0587014871649,-0.0787863325875,0.061594822714,0.00178661784401
darsex,77.4376115802,742.793341375,7092.79542823,975.659227986,7206.26839566,1807.64234017,992.335343788,1765.80759952,973.186972256,-0.0155240667611,-0.0116941720156,-0.0116312842622,-0.0143671743258,-0.0105692365663,-0.0108502666287,-0.00819294510019
Skamse,-197.28238842,-208.606658625,-942.024571773,-120.340772014,-792.731604343,-203.357659831,-103.664656212,-207.192400483,-172.813027744,0.0524644142516,-0.0701061792488,-0.0943113927613,-0.0570564871649,-0.131961237187,-0.198427166841,-0.102591845081
Mathguy2,107.33761158,-195.606658625,-851.524571773,-112.340772014,-769.731604343,-191.357659831,-109.664656212,-184.192400483,-155.813027744,0.0239933031404,-0.00898729035996,-0.0315058372058,-0.0174320427204,-0.0246246914497,-0.0221271724832,0.0250005850401
skitch,1445.17761158,-132.666658625,-766.524571773,-110.340772014,-742.731604343,-195.357659831,-103.664656212,-177.192400483,-149.813027744,0.0292194142516,0.0787138207512,0.0643636072387,0.0809585128351,0.0707331675125,0.066943596844,0.061366122719
doc_doc,-208.98238842,162.693341375,839.675428227,104.659227986,580.268395657,97.6423401689,56.3353437877,205.807599517,190.186972256,0.0155337759537,0.0181438207512,0.0311022242599,0.0240220234734,0.0176652058789,0.0163658190888,0.0211725477435
jonnyred,258.81761158,-240.606658625,-430.524571773,-36.3407720145,-384.731604343,-104.357659831,-82.6646562123,-44.1924004825,-18.8130277443,-0.0172168623442,-0.0248346898871,-0.0125103289315,-0.0316541467393,-0.0526011011381,-0.0236334924195,-0.0411477273433
beatsme,-184.18238842,-168.606658625,-933.524571773,-123.340772014,-818.731604343,-206.357659831,-111.664656212,-207.192400483,-184.813027744,0.0647472713944,0.182280963608,0.122917178667,0.137459227121,0.249827852087,0.139519308453,0.062935014029
Desperati,273.33761158,-349.946658625,-326.524571773,-7.34077201448,-243.731604343,-48.3576598311,-78.6646562123,53.8075995175,70.1869722557,-0.046486642659,-0.0317534150212,-0.0355203358508,-0.0242394952949,-0.0431736583445,-0.0376846634561,-0.00436378212546
ThreePenc,-45.0023884198,-196.406658625,-666.284571773,-59.3407720145,-382.731604343,-95.3576598311,-58.6646562123,-74.1924004825,-78.8130277443,-0.0124448815231,-0.0433902637559,-0.0794170265642,-0.0729940927987,-0.0355422903894,-0.0702977796554,-0.0442530631963
licker,-142.08238842,-115.466658625,-935.524571773,-128.340772014,-855.731604343,-211.357659831,-112.664656212,-222.192400483,-184.813027744,0.112404414252,0.00497382075115,-0.0571113927613,-0.0814264871649,0.0494159291225,0.010560582089,-0.080667921671
TeddyKGB,-172.96238842,924.573341375,-777.524571773,-94.3407720145,-688.731604343,-160.357659831,-98.6646562123,-153.192400483,-126.813027744,0.00488219202933,-0.0164928459155,-0.0588363927613,-0.0572903760537,-0.00310725968858,-0.0258521453777,-0.0281866513765
Chan,6.25761158022,-402.766658625,-398.524571773,11.6592279855,-11.7316043426,42.6423401689,33.3353437877,-78.1924004825,45.1869722557,-0.0118131913822,-0.0540458975587,-0.0707951955782,-0.0747180364606,-0.0307733297197,-0.0422846052645,-0.0622113055428
Acehole1,-186.14238842,1123.51334138,365.995428227,127.659227986,145.268395657,64.6423401689,-72.6646562123,232.807599517,404.186972256,-0.0188052756709,-0.0361002102566,-0.0607679819086,-0.0756198980176,-0.0482850117604,-0.0498274535521,-0.0316739487066
scroungy,-9.52238841978,-238.386658625,-381.024571773,-34.3407720145,-306.731604343,-54.3576598311,-44.6646562123,-79.1924004825,-46.8130277443,-0.0157039190818,-0.0127584709155,-0.0254916010947,-0.0197941954982,-0.0302427092129,-0.0212169606381,-0.0166712492814
po258,-204.58238842,440.293341375,2103.97542823,311.659227986,2230.26839566,640.642340169,293.335343788,527.807599517,368.186972256,-0.0259292961557,-0.0234856815113,-0.0107751936663,-0.0143678898798,-0.039222407389,-0.0193033483273,-0.0139980123199
Chaz,-129.26238842,-53.1466586248,-38.0445717732,30.6592279855,12.2683956574,15.6423401689,18.3353437877,17.8075995175,97.1869722557,-0.0299142192888,-0.051581769311,-0.0568766101526,-0.0699444995872,-0.0806788513051,-0.0735139005362,-0.0445812031822
bigkancho,-170.66238842,-79.0666586248,-697.264571773,-79.3407720145,-637.731604343,-151.357659831,-98.6646562123,-136.192400483,-78.8130277443,-0.00717401712099,-0.0094408851312,0.0234435091995,0.00393233636455,0.0216784313686,0.025574898541,0.0106997566251
BIGMAMA,-32.6823884198,124.093341375,1009.71542823,186.659227986,1389.26839566,267.642340169,46.3353437877,550.807599517,215.186972256,-0.00412050688409,-0.000473024674715,-0.0133826861367,-0.00849935782732,0.00975325983972,-0.00788185432379,-0.0111785983981
hans,-118.30238842,111.373341375,-837.524571773,-119.340772014,-781.731604343,-193.357659831,-102.664656212,-207.192400483,-177.813027744,0.0262953233425,0.142669275297,0.114924970875,0.0585462401079,0.170337829309,0.108316992366,0.0391379727381
KidElmo,-112.24238842,1338.05334138,-492.864571773,-63.3407720145,-493.731604343,-135.357659831,-81.6646562123,-98.1924004825,-82.8130277443,0.0178506829083,0.0275477013482,0.0429169654476,0.0228660501486,0.0275518562367,0.0447541504554,0.0272535706947
Sonic,-181.88238842,-8.04665862485,97.2154282268,10.6592279855,124.268395657,-57.3576598311,-18.6646562123,147.807599517,6.18697225573,0.000463988719641,0.0174160193327,0.0149758412812,0.0234912433316,0.0132728057087,-0.0220062553248,0.00400513195242
JJnogud,37.2176115802,-106.106658625,-804.524571773,-113.340772014,-747.731604343,-187.357659831,-95.6646562123,-204.192400483,-160.813027744,-0.0220249975131,0.0127767619276,-0.0209055104084,-0.0697558989296,0.134628905667,0.0677892201625,0.00981155065843
GoinFr3,93.4176115802,-61.1066586248,-656.344571773,-81.3407720145,-590.731604343,-141.357659831,-91.6646562123,-134.192400483,-99.8130277443,0.00702074078217,0.00144626973074,-0.010121596843,0.00128779854943,-0.00241507019482,0.00375472003899,-0.000439896395476
Eppefour,-60.3223884198,-5.30665862485,-601.764571773,-70.3407720145,-512.731604343,-111.357659831,-73.6646562123,-131.192400483,-91.8130277443,-0.00421391908178,0.00587548741782,0.00535360723867,0.0276951795018,0.0139878091175,0.0130323913457,0.0359482696807
Nermal,-186.28238842,1395.53334138,20517.7954282,2866.65922799,18753.2683957,4631.64234017,2366.33534379,5391.80759952,4209.18697226,0.019804147318,0.00652612305345,0.00380448978788,-0.00104270338108,0.0146341745627,0.0024178831456,-0.00542153605827
